sample_idx,sample_lat,sample_lng,place_id,hosp_name,hosp_addr,hosp_lat,hosp_lng,dist_m,dur_s,name,address,lat,lng
38,6.217305894680391,-75.63471512510847,ChIJtSQh7ecpRI4R6R__yB9SNKI,45,Diagonal 75B #5-106,6.217148599999999,-75.5984526,6220,1113,Coomeva EPS,Diagonal 75B #5-106,6.217148599999999,-75.5984526
39,6.195903121138061,-75.50639536261734,ChIJPebK1vMoRI4R-mn4AoDQ4PM,0,Carrera 20 #2 Sur 185,6.193950699999999,-75.5574488,24213,2484,Clínica El Rosario,Carrera 20 #2 Sur 185,6.193950699999999,-75.5574488
40,6.295439005808345,-75.59150207514888,ChIJO0hBCNEuRI4R9zic1a3FSpc,9,Carrera 83b #97AA - 82,6.297180799999998,-75.5828885,2718,604,Picachito Health Center,Carrera 83b #97AA - 82,6.297180799999998,-75.5828885
41,6.264929801107223,-75.586488598057,ChIJCWJxCzspRI4R1n6t4qvLYYU,34,Calle 75 #75-29,6.2760841,-75.5880328,2157,325,Robledo Metrosalud Health Center,Calle 75 #75-29,6.2760841,-75.5880328
42,6.224801610434135,-75.64464011854784,ChIJtSQh7ecpRI4R6R__yB9SNKI,45,Diagonal 75B #5-106,6.217148599999999,-75.5984526,6818,1207,Coomeva EPS,Diagonal 75B #5-106,6.217148599999999,-75.5984526
43,6.286830987978127,-75.55735879559708,ChIJjVFBRywvRI4RmhcXMagD7YI,44,Carrera 64 #68-75,6.268183,-75.5722321,3584,368,IPS Sura,Carrera 64 #68-75,6.268183,-75.5722321
44,6.213702352157129,-75.6262177002851,ChIJr12B4eMpRI4RO3OiLfffJus,53,Calle 2b #100,6.2122757,-75.6035406,4685,1011,Centro de Salud Belén Rincón,Calle 2b #100,6.2122757,-75.6035406
45,6.205169574361171,-75.61204287142724,ChIJr12B4eMpRI4RO3OiLfffJus,53,Calle 2b #100,6.2122757,-75.6035406,1993,541,Centro de Salud Belén Rincón,Calle 2b #100,6.2122757,-75.6035406
46,6.217216612764436,-75.67524450256576,ChIJUUF_piyCRo4R8M4m8pHdwtE,12,Calle 39 #49-37,6.168067,-75.6157719,10938,1712,Humanitas Eps,Calle 39 #49-37,6.168067,-75.6157719
47,6.258008310917348,-75.70453017979476,ChIJ-7OH4OcrRI4R6hg1C5CDY_0,8,Calle 55a #125a-5,6.272135099999999,-75.6322563,26695,4631,Centro de Salud La Loma,Calle 55a #125a-5,6.272135099999999,-75.6322563
48,6.201935041648133,-75.55064484091925,ChIJPebK1vMoRI4R-mn4AoDQ4PM,0,Carrera 20 #2 Sur 185,6.193950699999999,-75.5574488,2614,515,Clínica El Rosario,Carrera 20 #2 Sur 185,6.193950699999999,-75.5574488
49,6.209905617895479,-75.54356453923755,ChIJPebK1vMoRI4R-mn4AoDQ4PM,0,Carrera 20 #2 Sur 185,6.193950699999999,-75.5574488,5799,859,Clínica El Rosario,Carrera 20 #2 Sur 185,6.193950699999999,-75.5574488
50,6.214056253326683,-75.58570279172847,ChIJ8_JNCc8pRI4RQaIkgpb5wjc,50,Calle 17 #60,6.2207482,-75.58405619999999,920,149,Dispositivos FLEX,Calle 17 #60,6.2207482,-75.58405619999999
51,6.243081331194049,-75.56924044055155,ChIJCZAfgfcoRI4RPrb1N9oAU-0,47,Carrera 45 #45-06,6.2409287,-75.5699405,832,287,Edesa Centro de Atención en Salud,Carrera 45 #45-06,6.2409287,-75.5699405
52,6.265567973296846,-75.6803937163827,ChIJ-7OH4OcrRI4R6hg1C5CDY_0,8,Calle 55a #125a-5,6.272135099999999,-75.6322563,21382,3715,Centro de Salud La Loma,Calle 55a #125a-5,6.272135099999999,-75.6322563
53,6.199527246174866,-75.52894340728085,ChIJY6NkV_goRI4RMlPFw9ilsNg,55,"Edifico Puerta Santa María, Carrera 47 #52-83 Interior 401",6.2503231,-75.5653346,23371,3257,IPS Casa Plankton,"Edifico Puerta Santa María, Carrera 47 #52-83 Interior 401",6.2503231,-75.5653346
54,6.229120842229646,-75.66418970205062,ChIJuR6Y3popRI4RiDKnVRhOqxM,18,,6.2415056,-75.6080442,10029,1886,IPS ADVENTIST UNIVERSITY,,6.2415056,-75.6080442
55,6.250633638556541,-75.62783606261945,ChIJaZZ-oIApRI4Rf6WSf41UQak,5,Carrera 105b #34bb-30,6.245975999999999,-75.6197976,2238,568,Health Center Villa Laura,Carrera 105b #34bb-30,6.245975999999999,-75.6197976
56,6.234238210581596,-75.50212852686391,ChIJY6NkV_goRI4RMlPFw9ilsNg,55,"Edifico Puerta Santa María, Carrera 47 #52-83 Interior 401",6.2503231,-75.5653346,20890,2944,IPS Casa Plankton,"Edifico Puerta Santa María, Carrera 47 #52-83 Interior 401",6.2503231,-75.5653346
57,6.270421531910371,-75.61280364213243,ChIJCf3ijm4pRI4RWc283IQNhIM,3,Carrera 86 #49DD-115,6.2626496,-75.6042411,3057,576,Health Center Santa Rosa De Lima,Carrera 86 #49DD-115,6.2626496,-75.6042411
58,6.185899084838323,-75.65425136256285,ChIJUUF_piyCRo4R8M4m8pHdwtE,12,Calle 39 #49-37,6.168067,-75.6157719,5810,929,Humanitas Eps,Calle 39 #49-37,6.168067,-75.6157719
59,6.233858427713479,-75.67209762749486,ChIJr12B4eMpRI4RO3OiLfffJus,53,Calle 2b #100,6.2122757,-75.6035406,23457,3712,Centro de Salud Belén Rincón,Calle 2b #100,6.2122757,-75.6035406
60,6.284617062578643,-75.7023252696322,ChIJ-7OH4OcrRI4R6hg1C5CDY_0,8,Calle 55a #125a-5,6.272135099999999,-75.6322563,30795,5289,Centro de Salud La Loma,Calle 55a #125a-5,6.272135099999999,-75.6322563
61,6.197616448002335,-75.50247497731938,ChIJPebK1vMoRI4R-mn4AoDQ4PM,0,Carrera 20 #2 Sur 185,6.193950699999999,-75.5574488,24378,2426,Clínica El Rosario,Carrera 20 #2 Sur 185,6.193950699999999,-75.5574488
62,6.229133753660921,-75.57605412273296,ChIJ8_JNCc8pRI4RQaIkgpb5wjc,50,Calle 17 #60,6.2207482,-75.58405619999999,3067,321,Dispositivos FLEX,Calle 17 #60,6.2207482,-75.58405619999999
63,6.220772235670565,-75.62793340446291,ChIJtSQh7ecpRI4R6R__yB9SNKI,45,Diagonal 75B #5-106,6.217148599999999,-75.5984526,4928,815,Coomeva EPS,Diagonal 75B #5-106,6.217148599999999,-75.5984526
64,6.277628558117238,-75.58455868276326,ChIJCWJxCzspRI4R1n6t4qvLYYU,34,Calle 75 #75-29,6.2760841,-75.5880328,434,121,Robledo Metrosalud Health Center,Calle 75 #75-29,6.2760841,-75.5880328
65,6.171341663788406,-75.65357823391035,ChIJUUF_piyCRo4R8M4m8pHdwtE,12,Calle 39 #49-37,6.168067,-75.6157719,5184,808,Humanitas Eps,Calle 39 #49-37,6.168067,-75.6157719
66,6.246515810326136,-75.55120513425297,ChIJ99a72fooRI4Rp_xBuPado7I,52,Calle 59 #50C-15,6.257900399999999,-75.5653419,2251,472,Urgencias Clínica CES,Calle 59 #50C-15,6.257900399999999,-75.5653419
67,6.197679392895373,-75.64586277347394,ChIJUUF_piyCRo4R8M4m8pHdwtE,12,Calle 39 #49-37,6.168067,-75.6157719,5822,974,Humanitas Eps,Calle 39 #49-37,6.168067,-75.6157719
68,6.172959000292239,-75.65789427598358,ChIJUUF_piyCRo4R8M4m8pHdwtE,12,Calle 39 #49-37,6.168067,-75.6157719,5364,865,Humanitas Eps,Calle 39 #49-37,6.168067,-75.6157719
69,6.287872911150729,-75.69111990023973,ChIJ-7OH4OcrRI4R6hg1C5CDY_0,8,Calle 55a #125a-5,6.272135099999999,-75.6322563,21367,3751,Centro de Salud La Loma,Calle 55a #125a-5,6.272135099999999,-75.6322563
70,6.372000884710683,-75.70246962004981,ChIJ-7OH4OcrRI4R6hg1C5CDY_0,8,Calle 55a #125a-5,6.272135099999999,-75.6322563,20924,1780,Centro de Salud La Loma,Calle 55a #125a-5,6.272135099999999,-75.6322563
71,6.200774088770943,-75.5378231578007,ChIJPebK1vMoRI4R-mn4AoDQ4PM,0,Carrera 20 #2 Sur 185,6.193950699999999,-75.5574488,8299,1113,Clínica El Rosario,Carrera 20 #2 Sur 185,6.193950699999999,-75.5574488
72,6.211487259962023,-75.59824152861974,ChIJr12B4eMpRI4RO3OiLfffJus,53,Calle 2b #100,6.2122757,-75.6035406,798,165,Centro de Salud Belén Rincón,Calle 2b #100,6.2122757,-75.6035406
73,6.256717197487198,-75.56501422175873,ChIJ99a72fooRI4Rp_xBuPado7I,52,Calle 59 #50C-15,6.257900399999999,-75.5653419,208,82,Urgencias Clínica CES,Calle 59 #50C-15,6.257900399999999,-75.5653419
74,6.289128154560052,-75.6976091647078,ChIJ-7OH4OcrRI4R6hg1C5CDY_0,8,Calle 55a #125a-5,6.272135099999999,-75.6322563,21367,3751,Centro de Salud La Loma,Calle 55a #125a-5,6.272135099999999,-75.6322563
75,6.272938211235609,-75.64383073922966,ChIJ-7OH4OcrRI4R6hg1C5CDY_0,8,Calle 55a #125a-5,6.272135099999999,-75.6322563,2309,478,Centro de Salud La Loma,Calle 55a #125a-5,6.272135099999999,-75.6322563
76,6.283659453097536,-75.63594514898492,ChIJE9rpm1ApRI4R21vmmETfKEQ,24,"Robledo la Aurora, Carrera 102c #63 B 65",6.2811828,-75.61280020000001,3602,671,Unidad Hospitalaria Nuevo Occidente,"Robledo la Aurora, Carrera 102c #63 B 65",6.2811828,-75.61280020000001
77,6.265788828465594,-75.64538761688102,ChIJ-7OH4OcrRI4R6hg1C5CDY_0,8,Calle 55a #125a-5,6.272135099999999,-75.6322563,1763,551,Centro de Salud La Loma,Calle 55a #125a-5,6.272135099999999,-75.6322563
78,6.228620196065941,-75.55376852759579,ChIJEeAtcfgoRI4Rf9D--xJ9ARc,1,Calle 51 #45-93,6.248909599999999,-75.5644822,4050,1031,Soma Clinic,Calle 51 #45-93,6.248909599999999,-75.5644822
79,6.251343609744312,-75.58469316133251,ChIJL8PGSwgpRI4RAl2kIOaptUg,25,Carrera 70 #44B-32,6.250510100000001,-75.588276,1016,260,Coosalud Eps,Carrera 70 #44B-32,6.250510100000001,-75.588276
80,6.263300816865922,-75.51687545923316,ChIJ99a72fooRI4Rp_xBuPado7I,52,Calle 59 #50C-15,6.257900399999999,-75.5653419,17081,2599,Urgencias Clínica CES,Calle 59 #50C-15,6.257900399999999,-75.5653419
81,6.256823762276274,-75.53403159561482,ChIJ99a72fooRI4Rp_xBuPado7I,52,Calle 59 #50C-15,6.257900399999999,-75.5653419,5982,1443,Urgencias Clínica CES,Calle 59 #50C-15,6.257900399999999,-75.5653419
82,6.288854221254955,-75.68062195136936,ChIJ-7OH4OcrRI4R6hg1C5CDY_0,8,Calle 55a #125a-5,6.272135099999999,-75.6322563,18628,3168,Centro de Salud La Loma,Calle 55a #125a-5,6.272135099999999,-75.6322563
83,6.242124315755287,-75.67968101908268,ChIJuR6Y3popRI4RiDKnVRhOqxM,18,,6.2415056,-75.6080442,12207,2221,IPS ADVENTIST UNIVERSITY,,6.2415056,-75.6080442
84,6.232317399642062,-75.66678767225207,ChIJr12B4eMpRI4RO3OiLfffJus,53,Calle 2b #100,6.2122757,-75.6035406,22207,3480,Centro de Salud Belén Rincón,Calle 2b #100,6.2122757,-75.6035406
85,6.268783107378002,-75.6648779548616,ChIJ-7OH4OcrRI4R6hg1C5CDY_0,8,Calle 55a #125a-5,6.272135099999999,-75.6322563,4837,948,Centro de Salud La Loma,Calle 55a #125a-5,6.272135099999999,-75.6322563
86,6.19195621609629,-75.53626148662435,ChIJPebK1vMoRI4R-mn4AoDQ4PM,0,Carrera 20 #2 Sur 185,6.193950699999999,-75.5574488,10255,1384,Clínica El Rosario,Carrera 20 #2 Sur 185,6.193950699999999,-75.5574488
87,6.23106158464682,-75.68603590345573,ChIJr12B4eMpRI4RO3OiLfffJus,53,Calle 2b #100,6.2122757,-75.6035406,35083,5578,Centro de Salud Belén Rincón,Calle 2b #100,6.2122757,-75.6035406
88,6.249120006709599,-75.60287667709737,ChIJP_nSYp4pRI4RumyOTv74yRI,14,Carrera 83 #37d-59,6.247156400000001,-75.6026789,282,83,Cruz Blanca Eps,Carrera 83 #37d-59,6.247156400000001,-75.6026789
89,6.312937018462124,-75.69156275593598,ChIJ-7OH4OcrRI4R6hg1C5CDY_0,8,Calle 55a #125a-5,6.272135099999999,-75.6322563,15481,1597,Centro de Salud La Loma,Calle 55a #125a-5,6.272135099999999,-75.6322563
90,6.29749098054524,-75.66642770132358,ChIJ-7OH4OcrRI4R6hg1C5CDY_0,8,Calle 55a #125a-5,6.272135099999999,-75.6322563,6046,887,Centro de Salud La Loma,Calle 55a #125a-5,6.272135099999999,-75.6322563
91,6.269106367590514,-75.56575982689789,ChIJN-kyqecoRI4R7gabYshRvls,59,Sede Clinica Leon XIII BLOQUE 3,6.2669356,-75.5653968,404,126,León XIII Emergency Clinic,Sede Clinica Leon XIII BLOQUE 3,6.2669356,-75.5653968
92,6.296518489405055,-75.5905012594021,ChIJO0hBCNEuRI4R9zic1a3FSpc,9,Carrera 83b #97AA - 82,6.297180799999998,-75.5828885,2246,679,Picachito Health Center,Carrera 83b #97AA - 82,6.297180799999998,-75.5828885
93,6.217025953985699,-75.658579081326,ChIJtSQh7ecpRI4R6R__yB9SNKI,45,Diagonal 75B #5-106,6.217148599999999,-75.5984526,9112,1620,Coomeva EPS,Diagonal 75B #5-106,6.217148599999999,-75.5984526
94,6.235602064751943,-75.65335333186684,ChIJuR6Y3popRI4RiDKnVRhOqxM,18,,6.2415056,-75.6080442,7559,1473,IPS ADVENTIST UNIVERSITY,,6.2415056,-75.6080442
95,6.316038161968491,-75.70544299944146,ChIJ-7OH4OcrRI4R6hg1C5CDY_0,8,Calle 55a #125a-5,6.272135099999999,-75.6322563,14589,1524,Centro de Salud La Loma,Calle 55a #125a-5,6.272135099999999,-75.6322563
96,6.247698203756173,-75.67742825763901,ChIJuR6Y3popRI4RiDKnVRhOqxM,18,,6.2415056,-75.6080442,12468,2271,IPS ADVENTIST UNIVERSITY,,6.2415056,-75.6080442
97,6.220570331073047,-75.59855093999222,ChIJtSQh7ecpRI4R6R__yB9SNKI,45,Diagonal 75B #5-106,6.217148599999999,-75.5984526,505,118,Coomeva EPS,Diagonal 75B #5-106,6.217148599999999,-75.5984526
98,6.266363732087117,-75.64326078925225,ChIJ-7OH4OcrRI4R6hg1C5CDY_0,8,Calle 55a #125a-5,6.272135099999999,-75.6322563,1749,546,Centro de Salud La Loma,Calle 55a #125a-5,6.272135099999999,-75.6322563
99,6.202702876571487,-75.49820626873628,ChIJPebK1vMoRI4R-mn4AoDQ4PM,0,Carrera 20 #2 Sur 185,6.193950699999999,-75.5574488,25246,2569,Clínica El Rosario,Carrera 20 #2 Sur 185,6.193950699999999,-75.5574488
