sample_idx,sample_lat,sample_lng,place_id,hosp_name,hosp_addr,hosp_lat,hosp_lng,dist_m,dur_s,name,address,lat,lng
28,3.838021763798903,-74.37601539152074,ChIJ_bN2q9KjP44RxgaZw6HWgtU,28.0,Carrera 1c Este #81a Sur,4.5080532,-74.1124672,114008.0,12317.0,Unidad de Servicios de Salud - Yomasa,Carrera 1c Este #81a Sur,4.5080532,-74.1124672
29,4.617706183434184,-74.19388759641888,ChIJmzAbP2KeP44RnU6SK0ZYY_8,2.0,Calle 52 Sur #85-71,4.615404799999999,-74.17297649999999,3561.0,685.0,Clinica Colsubsidio Roma,Calle 52 Sur #85-71,4.615404799999999,-74.17297649999999
30,4.705877764501933,-74.1387657316866,ChIJcWBArKuEP44RN9q6csl3lKk,20.0,Carrera 107 #75b-10,4.710474699999999,-74.1206662,3103.0,748.0,Cami Garces Navas,Carrera 107 #75b-10,4.710474699999999,-74.1206662
31,3.761046675753076,-74.42075078324481,ChIJ_bN2q9KjP44RxgaZw6HWgtU,28.0,Carrera 1c Este #81a Sur,4.5080532,-74.1124672,127943.0,14448.0,Unidad de Servicios de Salud - Yomasa,Carrera 1c Este #81a Sur,4.5080532,-74.1124672
32,4.120697551248298,-74.20188634897991,ChIJ_bN2q9KjP44RxgaZw6HWgtU,28.0,Carrera 1c Este #81a Sur,4.5080532,-74.1124672,63448.0,7680.0,Unidad de Servicios de Salud - Yomasa,Carrera 1c Este #81a Sur,4.5080532,-74.1124672
33,4.590462540607873,-74.02253973838448,ChIJOTrY2ayZP44RGqC9cPyUruM,24.0,Diagonal 4 #6A-11 Este,4.587393199999999,-74.0684826,10059.0,1110.0,Sede Asistencial Laches - HOSPITAL CENTRO ORIENTE E.S.E. NIVEL II,Diagonal 4 #6A-11 Este,4.587393199999999,-74.0684826
34,4.062270024129041,-74.31436772807442,ChIJ_bN2q9KjP44RxgaZw6HWgtU,28.0,Carrera 1c Este #81a Sur,4.5080532,-74.1124672,78792.0,8466.0,Unidad de Servicios de Salud - Yomasa,Carrera 1c Este #81a Sur,4.5080532,-74.1124672
35,4.665680284301549,-74.10246450828397,ChIJk0Eil6KbP44R4y5eooYpRyA,5.0,Avenida 68 # 49A - 47,4.6596958,-74.0988715,2699.0,417.0,Compensar Avenida 68,Avenida 68 # 49A - 47,4.6596958,-74.0988715
36,4.020284562009073,-74.31703184127213,ChIJ_bN2q9KjP44RxgaZw6HWgtU,28.0,Carrera 1c Este #81a Sur,4.5080532,-74.1124672,79247.0,8199.0,Unidad de Servicios de Salud - Yomasa,Carrera 1c Este #81a Sur,4.5080532,-74.1124672
37,3.889900634940718,-74.30251402525191,nan,,,,,,,,,,
38,4.577855738460207,-74.16735127426546,ChIJKU_TRAyfP44RnDoMJLr_r9M,39.0,Calle 72c Sur #46b Sur17,4.572161099999999,-74.1633583,1414.0,348.0,Cami Jerusalen,Calle 72c Sur #46b Sur17,4.572161099999999,-74.1633583
39,4.681395416637832,-74.1639283772904,ChIJg6R7PoucP44RUXXJ2YvoH7Y,12.0,Cra 99 Clle 16 i,4.671667499999999,-74.14634290000001,3347.0,674.0,Hospital Fontibón E.S.E.,Cra 99 Clle 16 i,4.671667499999999,-74.14634290000001
40,4.051762670658581,-74.27911432241358,ChIJ_bN2q9KjP44RxgaZw6HWgtU,28.0,Carrera 1c Este #81a Sur,4.5080532,-74.1124672,71346.0,7436.0,Unidad de Servicios de Salud - Yomasa,Carrera 1c Este #81a Sur,4.5080532,-74.1124672
41,4.568514764617664,-74.1394155510291,ChIJaSzfI0WfP44RbHxrTY08mmY,7.0,Calle 60g Sur #Bis Sur,4.5595,-74.1383,2353.0,456.0,Hospital Meissen,Calle 60g Sur #Bis Sur,4.5595,-74.1383
42,4.17390699283717,-74.12379228296608,ChIJ_W3PucakP44R2wZBmu6HOTo,25.0,Carrera 6,4.4430825,-74.04684019999999,50160.0,7871.0,Centro de Salud Chipaque,Carrera 6,4.4430825,-74.04684019999999
43,4.521072497407975,-74.11818091038147,ChIJZ7UYRyKiP44R5-Kx2XPSMuQ,31.0,Calle 68b Sur # 9a 29,4.5263316,-74.11651069999999,1209.0,250.0,Unidad de Servicios de Salud - Santa Marta,Calle 68b Sur # 9a 29,4.5263316,-74.11651069999999
44,4.198345925079465,-74.20247845697422,ChIJ_bN2q9KjP44RxgaZw6HWgtU,28.0,Carrera 1c Este #81a Sur,4.5080532,-74.1124672,47195.0,4992.0,Unidad de Servicios de Salud - Yomasa,Carrera 1c Este #81a Sur,4.5080532,-74.1124672
45,4.141431761402865,-74.17837513754863,ChIJ_bN2q9KjP44RxgaZw6HWgtU,28.0,Carrera 1c Este #81a Sur,4.5080532,-74.1124672,55842.0,6196.0,Unidad de Servicios de Salud - Yomasa,Carrera 1c Este #81a Sur,4.5080532,-74.1124672
46,3.96004671130579,-74.33510768150664,ChIJ_bN2q9KjP44RxgaZw6HWgtU,28.0,Carrera 1c Este #81a Sur,4.5080532,-74.1124672,96088.0,10296.0,Unidad de Servicios de Salud - Yomasa,Carrera 1c Este #81a Sur,4.5080532,-74.1124672
47,3.962564651513769,-74.28656169367083,nan,,,,,,,,,,
48,4.004566638572303,-74.3379473038624,ChIJ_bN2q9KjP44RxgaZw6HWgtU,28.0,Carrera 1c Este #81a Sur,4.5080532,-74.1124672,80947.0,8243.0,Unidad de Servicios de Salud - Yomasa,Carrera 1c Este #81a Sur,4.5080532,-74.1124672
49,4.75167145123627,-74.02272579479187,ChIJs3s2v0qFP44ReDBETBcmZf8,19.0,Avenida Calle 127 #20-78,4.7068994,-74.0519893,9779.0,1474.0,Clínica Reina Sofía,Avenida Calle 127 #20-78,4.7068994,-74.0519893
50,4.734050086735106,-74.09910741806236,ChIJcWBArKuEP44RN9q6csl3lKk,20.0,Carrera 107 #75b-10,4.710474699999999,-74.1206662,7845.0,1212.0,Cami Garces Navas,Carrera 107 #75b-10,4.710474699999999,-74.1206662
51,3.832473843707582,-74.38804068172519,ChIJ_bN2q9KjP44RxgaZw6HWgtU,28.0,Carrera 1c Este #81a Sur,4.5080532,-74.1124672,117808.0,12729.0,Unidad de Servicios de Salud - Yomasa,Carrera 1c Este #81a Sur,4.5080532,-74.1124672
52,3.989606499678343,-74.31429205978709,ChIJ_bN2q9KjP44RxgaZw6HWgtU,28.0,Carrera 1c Este #81a Sur,4.5080532,-74.1124672,90094.0,9690.0,Unidad de Servicios de Salud - Yomasa,Carrera 1c Este #81a Sur,4.5080532,-74.1124672
53,4.066043350600358,-74.21276098930632,nan,,,,,,,,,,
54,4.676471080021944,-74.1516316018301,ChIJg6R7PoucP44RUXXJ2YvoH7Y,12.0,Cra 99 Clle 16 i,4.671667499999999,-74.14634290000001,1230.0,306.0,Hospital Fontibón E.S.E.,Cra 99 Clle 16 i,4.671667499999999,-74.14634290000001
55,3.756722923826815,-74.39567633200353,ChIJ_bN2q9KjP44RxgaZw6HWgtU,28.0,Carrera 1c Este #81a Sur,4.5080532,-74.1124672,127574.0,14382.0,Unidad de Servicios de Salud - Yomasa,Carrera 1c Este #81a Sur,4.5080532,-74.1124672
56,4.02992156745627,-74.35776985896842,ChIJ_bN2q9KjP44RxgaZw6HWgtU,28.0,Carrera 1c Este #81a Sur,4.5080532,-74.1124672,85233.0,8888.0,Unidad de Servicios de Salud - Yomasa,Carrera 1c Este #81a Sur,4.5080532,-74.1124672
57,4.780721384532354,-74.03412521863399,ChIJs3s2v0qFP44ReDBETBcmZf8,19.0,Avenida Calle 127 #20-78,4.7068994,-74.0519893,13061.0,1629.0,Clínica Reina Sofía,Avenida Calle 127 #20-78,4.7068994,-74.0519893
58,3.850697984993128,-74.35495922783997,ChIJ_bN2q9KjP44RxgaZw6HWgtU,28.0,Carrera 1c Este #81a Sur,4.5080532,-74.1124672,111717.0,12073.0,Unidad de Servicios de Salud - Yomasa,Carrera 1c Este #81a Sur,4.5080532,-74.1124672
59,4.563114602585886,-74.04478155493493,ChIJOTrY2ayZP44RGqC9cPyUruM,24.0,Diagonal 4 #6A-11 Este,4.587393199999999,-74.0684826,7748.0,969.0,Sede Asistencial Laches - HOSPITAL CENTRO ORIENTE E.S.E. NIVEL II,Diagonal 4 #6A-11 Este,4.587393199999999,-74.0684826
60,3.849344792703637,-74.38913692588127,ChIJ_bN2q9KjP44RxgaZw6HWgtU,28.0,Carrera 1c Este #81a Sur,4.5080532,-74.1124672,118307.0,12969.0,Unidad de Servicios de Salud - Yomasa,Carrera 1c Este #81a Sur,4.5080532,-74.1124672
61,4.746920341227261,-74.07149806123807,ChIJs3s2v0qFP44ReDBETBcmZf8,19.0,Avenida Calle 127 #20-78,4.7068994,-74.0519893,7354.0,1110.0,Clínica Reina Sofía,Avenida Calle 127 #20-78,4.7068994,-74.0519893
62,4.579159437771687,-74.00804120455271,ChIJOTrY2ayZP44RGqC9cPyUruM,24.0,Diagonal 4 #6A-11 Este,4.587393199999999,-74.0684826,16052.0,1722.0,Sede Asistencial Laches - HOSPITAL CENTRO ORIENTE E.S.E. NIVEL II,Diagonal 4 #6A-11 Este,4.587393199999999,-74.0684826
63,4.09527462480834,-74.2332907437399,ChIJ_bN2q9KjP44RxgaZw6HWgtU,28.0,Carrera 1c Este #81a Sur,4.5080532,-74.1124672,64243.0,6859.0,Unidad de Servicios de Salud - Yomasa,Carrera 1c Este #81a Sur,4.5080532,-74.1124672
64,4.667677273509331,-74.0862794730357,ChIJk0Eil6KbP44R4y5eooYpRyA,5.0,Avenida 68 # 49A - 47,4.6596958,-74.0988715,2847.0,281.0,Compensar Avenida 68,Avenida 68 # 49A - 47,4.6596958,-74.0988715
65,4.75087434161459,-74.09640368804237,ChIJcWBArKuEP44RN9q6csl3lKk,20.0,Carrera 107 #75b-10,4.710474699999999,-74.1206662,10085.0,1480.0,Cami Garces Navas,Carrera 107 #75b-10,4.710474699999999,-74.1206662
66,4.601174021265104,-74.04032694091391,ChIJOTrY2ayZP44RGqC9cPyUruM,24.0,Diagonal 4 #6A-11 Este,4.587393199999999,-74.0684826,11046.0,1465.0,Sede Asistencial Laches - HOSPITAL CENTRO ORIENTE E.S.E. NIVEL II,Diagonal 4 #6A-11 Este,4.587393199999999,-74.0684826
67,4.002505931071051,-74.23240581493737,nan,,,,,,,,,,
68,4.557169812536833,-74.04629246953405,ChIJOTrY2ayZP44RGqC9cPyUruM,24.0,Diagonal 4 #6A-11 Este,4.587393199999999,-74.0684826,19069.0,2138.0,Sede Asistencial Laches - HOSPITAL CENTRO ORIENTE E.S.E. NIVEL II,Diagonal 4 #6A-11 Este,4.587393199999999,-74.0684826
69,4.271866489551682,-74.17344352649691,ChIJ_bN2q9KjP44RxgaZw6HWgtU,28.0,Carrera 1c Este #81a Sur,4.5080532,-74.1124672,38654.0,4162.0,Unidad de Servicios de Salud - Yomasa,Carrera 1c Este #81a Sur,4.5080532,-74.1124672
70,4.184232986140856,-74.20549935639394,ChIJ_bN2q9KjP44RxgaZw6HWgtU,28.0,Carrera 1c Este #81a Sur,4.5080532,-74.1124672,49429.0,5228.0,Unidad de Servicios de Salud - Yomasa,Carrera 1c Este #81a Sur,4.5080532,-74.1124672
71,3.810238971393395,-74.38764873647303,ChIJ_bN2q9KjP44RxgaZw6HWgtU,28.0,Carrera 1c Este #81a Sur,4.5080532,-74.1124672,117743.0,12721.0,Unidad de Servicios de Salud - Yomasa,Carrera 1c Este #81a Sur,4.5080532,-74.1124672
72,4.754051910125797,-74.12179075184663,ChIJcWBArKuEP44RN9q6csl3lKk,20.0,Carrera 107 #75b-10,4.710474699999999,-74.1206662,8261.0,1590.0,Cami Garces Navas,Carrera 107 #75b-10,4.710474699999999,-74.1206662
73,4.378892241906208,-74.1107859214455,ChIJ_bN2q9KjP44RxgaZw6HWgtU,28.0,Carrera 1c Este #81a Sur,4.5080532,-74.1124672,19393.0,2791.0,Unidad de Servicios de Salud - Yomasa,Carrera 1c Este #81a Sur,4.5080532,-74.1124672
74,3.974289058087245,-74.32049602181813,ChIJ_bN2q9KjP44RxgaZw6HWgtU,28.0,Carrera 1c Este #81a Sur,4.5080532,-74.1124672,93801.0,10099.0,Unidad de Servicios de Salud - Yomasa,Carrera 1c Este #81a Sur,4.5080532,-74.1124672
75,4.497662897362185,-74.11386339226627,ChIJ_bN2q9KjP44RxgaZw6HWgtU,28.0,Carrera 1c Este #81a Sur,4.5080532,-74.1124672,1948.0,481.0,Unidad de Servicios de Salud - Yomasa,Carrera 1c Este #81a Sur,4.5080532,-74.1124672
76,3.939600152291687,-74.33575537584154,ChIJ_bN2q9KjP44RxgaZw6HWgtU,28.0,Carrera 1c Este #81a Sur,4.5080532,-74.1124672,97957.0,10513.0,Unidad de Servicios de Salud - Yomasa,Carrera 1c Este #81a Sur,4.5080532,-74.1124672
77,4.760662907607277,-74.0761954167745,ChIJs3s2v0qFP44ReDBETBcmZf8,19.0,Avenida Calle 127 #20-78,4.7068994,-74.0519893,10228.0,1276.0,Clínica Reina Sofía,Avenida Calle 127 #20-78,4.7068994,-74.0519893
78,4.042678535196001,-74.23777634940755,nan,,,,,,,,,,
79,3.880126497475374,-74.33347178246248,ChIJ_bN2q9KjP44RxgaZw6HWgtU,28.0,Carrera 1c Este #81a Sur,4.5080532,-74.1124672,105249.0,11315.0,Unidad de Servicios de Salud - Yomasa,Carrera 1c Este #81a Sur,4.5080532,-74.1124672
80,4.774236010076302,-74.1076167588977,ChIJcWBArKuEP44RN9q6csl3lKk,20.0,Carrera 107 #75b-10,4.710474699999999,-74.1206662,20664.0,2637.0,Cami Garces Navas,Carrera 107 #75b-10,4.710474699999999,-74.1206662
81,4.771478713791212,-74.07082775552423,ChIJs3s2v0qFP44ReDBETBcmZf8,19.0,Avenida Calle 127 #20-78,4.7068994,-74.0519893,14210.0,2092.0,Clínica Reina Sofía,Avenida Calle 127 #20-78,4.7068994,-74.0519893
82,4.14024587597664,-74.2249084149053,ChIJ_bN2q9KjP44RxgaZw6HWgtU,28.0,Carrera 1c Este #81a Sur,4.5080532,-74.1124672,61898.0,6808.0,Unidad de Servicios de Salud - Yomasa,Carrera 1c Este #81a Sur,4.5080532,-74.1124672
83,4.034085058797464,-74.14621341971214,nan,,,,,,,,,,
84,4.219185400169451,-74.16399764593757,ChIJ_bN2q9KjP44RxgaZw6HWgtU,28.0,Carrera 1c Este #81a Sur,4.5080532,-74.1124672,58239.0,6491.0,Unidad de Servicios de Salud - Yomasa,Carrera 1c Este #81a Sur,4.5080532,-74.1124672
85,4.527857506195937,-74.12232038869062,ChIJZ7UYRyKiP44R5-Kx2XPSMuQ,31.0,Calle 68b Sur # 9a 29,4.5263316,-74.11651069999999,757.0,230.0,Unidad de Servicios de Salud - Santa Marta,Calle 68b Sur # 9a 29,4.5263316,-74.11651069999999
86,3.937023032351825,-74.29407992253647,nan,,,,,,,,,,
87,4.610674578928028,-74.04235118304929,ChIJOTrY2ayZP44RGqC9cPyUruM,24.0,Diagonal 4 #6A-11 Este,4.587393199999999,-74.0684826,14075.0,1938.0,Sede Asistencial Laches - HOSPITAL CENTRO ORIENTE E.S.E. NIVEL II,Diagonal 4 #6A-11 Este,4.587393199999999,-74.0684826
88,4.803191683538026,-74.06168769625775,ChIJs3s2v0qFP44ReDBETBcmZf8,19.0,Avenida Calle 127 #20-78,4.7068994,-74.0519893,20044.0,2280.0,Clínica Reina Sofía,Avenida Calle 127 #20-78,4.7068994,-74.0519893
89,3.975461650446214,-74.28277467867885,ChIJ_bN2q9KjP44RxgaZw6HWgtU,28.0,Carrera 1c Este #81a Sur,4.5080532,-74.1124672,88514.0,9475.0,Unidad de Servicios de Salud - Yomasa,Carrera 1c Este #81a Sur,4.5080532,-74.1124672
90,4.196203583668987,-74.1810241614495,ChIJ_bN2q9KjP44RxgaZw6HWgtU,28.0,Carrera 1c Este #81a Sur,4.5080532,-74.1124672,48292.0,5151.0,Unidad de Servicios de Salud - Yomasa,Carrera 1c Este #81a Sur,4.5080532,-74.1124672
91,4.810009381645457,-74.07139720987993,ChIJs3s2v0qFP44ReDBETBcmZf8,19.0,Avenida Calle 127 #20-78,4.7068994,-74.0519893,18172.0,1992.0,Clínica Reina Sofía,Avenida Calle 127 #20-78,4.7068994,-74.0519893
92,4.062454793974164,-74.26770700221333,ChIJ_bN2q9KjP44RxgaZw6HWgtU,28.0,Carrera 1c Este #81a Sur,4.5080532,-74.1124672,68575.0,7192.0,Unidad de Servicios de Salud - Yomasa,Carrera 1c Este #81a Sur,4.5080532,-74.1124672
93,4.317066252871712,-74.14521525546257,ChIJ_bN2q9KjP44RxgaZw6HWgtU,28.0,Carrera 1c Este #81a Sur,4.5080532,-74.1124672,24944.0,3496.0,Unidad de Servicios de Salud - Yomasa,Carrera 1c Este #81a Sur,4.5080532,-74.1124672
94,4.730319587145642,-74.05026072478934,ChIJs3s2v0qFP44ReDBETBcmZf8,19.0,Avenida Calle 127 #20-78,4.7068994,-74.0519893,3728.0,544.0,Clínica Reina Sofía,Avenida Calle 127 #20-78,4.7068994,-74.0519893
95,4.205566902502453,-74.18248418899928,ChIJ_bN2q9KjP44RxgaZw6HWgtU,28.0,Carrera 1c Este #81a Sur,4.5080532,-74.1124672,47089.0,5007.0,Unidad de Servicios de Salud - Yomasa,Carrera 1c Este #81a Sur,4.5080532,-74.1124672
96,4.227750750340611,-74.1750581077572,ChIJ_bN2q9KjP44RxgaZw6HWgtU,28.0,Carrera 1c Este #81a Sur,4.5080532,-74.1124672,43033.0,4551.0,Unidad de Servicios de Salud - Yomasa,Carrera 1c Este #81a Sur,4.5080532,-74.1124672
97,4.355539463622428,-74.1503838602431,ChIJ_bN2q9KjP44RxgaZw6HWgtU,28.0,Carrera 1c Este #81a Sur,4.5080532,-74.1124672,21516.0,2793.0,Unidad de Servicios de Salud - Yomasa,Carrera 1c Este #81a Sur,4.5080532,-74.1124672
98,3.990481959047899,-74.35522016101704,ChIJ_bN2q9KjP44RxgaZw6HWgtU,28.0,Carrera 1c Este #81a Sur,4.5080532,-74.1124672,91091.0,9632.0,Unidad de Servicios de Salud - Yomasa,Carrera 1c Este #81a Sur,4.5080532,-74.1124672
99,4.583878570908937,-74.02128614480576,ChIJOTrY2ayZP44RGqC9cPyUruM,24.0,Diagonal 4 #6A-11 Este,4.587393199999999,-74.0684826,10273.0,1077.0,Sede Asistencial Laches - HOSPITAL CENTRO ORIENTE E.S.E. NIVEL II,Diagonal 4 #6A-11 Este,4.587393199999999,-74.0684826
